ID,Date,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Latitude,Longitude
12962602,01/06/2023 09:00:00 AM,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,421,4.0,7.0,41.756889866,-87.555505854
12944382,01/06/2023 09:00:00 AM,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,False,614,6.0,17.0,41.745924924,-87.671815278
12968943,01/06/2023 09:00:00 AM,THEFT,OVER $500,RESIDENCE - GARAGE,False,False,1924,19.0,44.0,41.941790125,-87.650078545
12943844,01/06/2023 09:00:00 AM,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2411,24.0,50.0,42.013014583,-87.690242688
12944419,01/06/2023 09:00:00 AM,STALKING,VIOLATION OF STALKING NO CONTACT ORDER,RESIDENCE,False,False,1233,12.0,25.0,41.864035852,-87.659042335
12950178,01/06/2023 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,2211,22.0,19.0,41.69957979,-87.7133283
12944948,01/06/2023 09:00:00 PM,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,2533,25.0,37.0,41.912324091,-87.749839093
12944243,01/06/2023 09:00:00 AM,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,False,False,731,7.0,6.0,41.7631134,-87.629028359
12949132,01/06/2023 09:00:00 PM,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,512,5.0,9.0,41.706261756,-87.623152492
12948996,01/06/2023 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,835,8.0,18.0,41.744572995,-87.686940968
12951077,01/06/2023 09:00:00 AM,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,False,True,2422,24.0,49.0,42.020809541,-87.670721771
12944107,01/06/2023 09:00:00 AM,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,False,False,423,4.0,10.0,41.736777767,-87.552802808
12943992,01/06/2023 09:05:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,324,3.0,7.0,41.765658681,-87.582437025
12944576,01/06/2023 09:07:00 PM,ASSAULT,AGGRAVATED - HANDGUN,SIDEWALK,True,False,1522,15.0,28.0,41.880362084,-87.755847438
12946432,01/06/2023 09:08:00 PM,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,STREET,False,False,1235,12.0,25.0,41.85799202,-87.653753767
12944582,01/06/2023 09:09:00 PM,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,False,False,621,6.0,17.0,41.750600535,-87.646902291
12944581,01/06/2023 09:10:00 PM,WEAPONS VIOLATION,UNLAWFUL POSSESSION - AMMUNITION,STREET,True,False,825,8.0,16.0,41.781973362,-87.683716619
12944546,01/06/2023 09:10:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2032,20.0,47.0,41.969969811,-87.671050356
12944048,01/06/2023 09:11:00 AM,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,1834,18.0,42.0,41.89107461,-87.616407942
12944570,01/06/2023 09:14:00 PM,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,VEHICLE NON-COMMERCIAL,True,False,1234,12.0,25.0,41.85204352,-87.684300117
12955793,01/06/2023 09:20:00 AM,THEFT,$500 AND UNDER,SIDEWALK,False,False,1132,11.0,24.0,41.872842136,-87.725403467
27289,01/06/2023 09:25:00 PM,HOMICIDE,FIRST DEGREE MURDER,HOUSE,False,False,713,7.0,16.0,41.791763159,-87.657240734
12944612,01/06/2023 09:25:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1934,19.0,44.0,41.937890955,-87.645084867
12944866,01/06/2023 09:30:00 PM,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1733,17.0,33.0,41.949326613,-87.702999532
12944451,01/06/2023 09:30:00 AM,THEFT,FROM BUILDING,RESIDENCE - GARAGE,False,False,2012,20.0,40.0,41.987376573,-87.669678212
12944668,01/06/2023 09:30:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,False,True,1223,12.0,27.0,41.885132485,-87.672536883
12944057,01/06/2023 09:30:00 AM,ASSAULT,AGGRAVATED - HANDGUN,DEPARTMENT STORE,False,False,624,6.0,8.0,41.752229535,-87.597934356
12947699,01/06/2023 09:30:00 AM,ASSAULT,SIMPLE,RESIDENCE - PORCH / HALLWAY,False,True,1232,12.0,25.0,41.88042268,-87.651298196
12945075,01/06/2023 09:30:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,722,7.0,20.0,41.777532148,-87.63175594
12944031,01/06/2023 09:30:00 AM,ASSAULT,SIMPLE,APARTMENT,False,False,1122,11.0,28.0,41.880779076,-87.721377025
12944609,01/06/2023 09:33:00 PM,THEFT,OVER $500,RESIDENCE,False,False,2535,25.0,37.0,41.902688408,-87.72434167
12943903,01/06/2023 09:35:00 AM,ASSAULT,SIMPLE,AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA,True,False,1653,16.0,41.0,41.976762981,-87.900983721
12944592,01/06/2023 09:37:00 PM,BATTERY,AGGRAVATED - HANDGUN,ALLEY,False,False,1133,11.0,24.0,41.869934707,-87.715907111
12943888,01/06/2023 09:37:00 AM,ROBBERY,ARMED - OTHER FIREARM,STREET,False,False,631,6.0,6.0,41.744927876,-87.606273514
12944620,01/06/2023 09:40:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1224,12.0,27.0,41.884241264,-87.650600239
12943897,01/06/2023 09:40:00 AM,ASSAULT,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),True,False,1512,15.0,29.0,41.887795397,-87.767249835
12944914,01/06/2023 09:40:00 AM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1222,12.0,27.0,41.882911231,-87.695136781
12945132,01/06/2023 09:40:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,731,7.0,6.0,41.768102032,-87.629842566
12943907,01/06/2023 09:40:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1031,10.0,22.0,41.841703619,-87.724479896
12944574,01/06/2023 09:43:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1724,17.0,33.0,41.953939092,-87.70490254
12944695,01/06/2023 09:48:00 PM,BURGLARY,HOME INVASION,APARTMENT,False,False,1232,12.0,25.0,41.872388562,-87.654251171
12943969,01/06/2023 09:51:00 AM,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,1232,12.0,25.0,41.877822179,-87.655181405
12943982,01/06/2023 09:52:00 AM,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,True,True,1531,15.0,37.0,41.89495683,-87.753835431
12944550,01/06/2023 09:52:00 PM,OTHER OFFENSE,GUN OFFENDER - ANNUAL REGISTRATION,STREET,True,False,1223,12.0,27.0,41.884611545,-87.677885519
12943995,01/06/2023 09:53:00 AM,PUBLIC PEACE VIOLATION,BOMB THREAT,POLICE FACILITY / VEHICLE PARKING LOT,False,False,1225,12.0,28.0,41.872332627,-87.679608149
12943933,01/06/2023 09:53:00 AM,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,False,False,1224,12.0,28.0,41.881224307,-87.66441395
12944681,01/06/2023 09:57:00 PM,BATTERY,SIMPLE,APARTMENT,True,False,631,6.0,8.0,41.748739429,-87.601473872
12943999,01/06/2023 10:00:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,823,8.0,23.0,41.778795964,-87.714120378
12945086,01/06/2023 10:00:00 PM,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,511,5.0,9.0,41.715722303,-87.618865534
12945688,01/06/2023 10:00:00 PM,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,332,3.0,5.0,41.767916008,-87.582249412
12945179,01/06/2023 10:00:00 PM,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1235,12.0,25.0,41.858884176,-87.654728116
12944816,01/06/2023 10:00:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,513,5.0,9.0,41.693711277,-87.619500953
12945017,01/06/2023 10:00:00 AM,ASSAULT,SIMPLE,GROCERY FOOD STORE,False,False,311,3.0,20.0,41.780217525,-87.616874156
12944586,01/06/2023 10:00:00 PM,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,True,523,5.0,34.0,41.67546366,-87.630995049
12946197,01/06/2023 10:00:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2511,25.0,36.0,41.935328822,-87.789498723
12944694,01/06/2023 10:00:00 PM,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,False,False,421,4.0,7.0,41.758420277,-87.554966924
12945040,01/06/2023 10:00:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1812,18.0,43.0,41.918172343,-87.648985757
12944856,01/06/2023 10:00:00 PM,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,1622,16.0,45.0,41.985967069,-87.776749753
12966027,01/06/2023 10:00:00 AM,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,False,False,633,6.0,8.0,41.728496477,-87.603051821
12944625,01/06/2023 10:00:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,424,4.0,10.0,41.744422794,-87.546678721
12943918,01/06/2023 10:00:00 AM,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,STREET,False,False,833,8.0,13.0,41.771146186,-87.722570475
12947240,01/06/2023 10:00:00 AM,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,False,False,2432,24.0,49.0,41.999059893,-87.661878915
12945497,01/06/2023 10:00:00 PM,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,False,False,421,4.0,7.0,41.758178977,-87.561504751
12943970,01/06/2023 10:00:00 AM,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,False,False,1632,16.0,36.0,41.938822177,-87.799429559
12944745,01/06/2023 10:00:00 PM,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1133,11.0,24.0,41.873237392,-87.715647681
12944821,01/06/2023 10:00:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,825,8.0,16.0,41.778195286,-87.689712442
12944113,01/06/2023 10:00:00 AM,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,False,False,1932,19.0,32.0,41.931511847,-87.667155897
12944906,01/06/2023 10:00:00 PM,CRIMINAL TRESPASS,TO LAND,APARTMENT,False,True,1115,11.0,28.0,41.87787437,-87.734142794
12943900,01/06/2023 10:02:00 AM,CRIMINAL TRESPASS,TO LAND,PARKING LOT / GARAGE (NON RESIDENTIAL),True,False,1834,18.0,42.0,41.891678767,-87.627551654
12945434,01/06/2023 10:02:00 PM,ARSON,BY FIRE,RESIDENCE,False,False,611,6.0,17.0,41.747775849,-87.668230679
12943917,01/06/2023 10:04:00 AM,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1724,17.0,33.0,41.960211239,-87.708216117
12944559,01/06/2023 10:05:00 PM,BATTERY,SIMPLE,SIDEWALK,False,False,1022,10.0,24.0,41.851761023,-87.705558672
12944114,01/06/2023 10:15:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1914,19.0,46.0,41.96491786,-87.650000625
12944568,01/06/2023 10:16:00 PM,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,True,False,1834,18.0,42.0,41.888993854,-87.626934833
12943965,01/06/2023 10:19:00 AM,THEFT,RETAIL THEFT,CONVENIENCE STORE,False,False,1214,12.0,27.0,41.885557376,-87.65364901
12944597,01/06/2023 10:24:00 PM,CRIMINAL DAMAGE,TO PROPERTY,SIDEWALK,False,False,1235,12.0,25.0,41.857969655,-87.655541695
12945341,01/06/2023 10:25:00 PM,ASSAULT,SIMPLE,APARTMENT,False,True,424,4.0,10.0,41.744296424,-87.544258141
12944942,01/06/2023 10:30:00 AM,ASSAULT,SIMPLE,RESIDENCE,False,True,215,2.0,3.0,41.814736467,-87.622395616
12944630,01/06/2023 10:30:00 PM,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,APARTMENT,False,False,1935,19.0,43.0,41.931649862,-87.651399541
12944911,01/06/2023 10:30:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1214,12.0,27.0,41.892146408,-87.649046949
12944593,01/06/2023 10:30:00 PM,BATTERY,SIMPLE,RESIDENCE,False,False,2522,25.0,31.0,41.923313589,-87.747457065
12944043,01/06/2023 10:30:00 AM,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,COMMERCIAL / BUSINESS OFFICE,False,False,821,8.0,14.0,41.806989137,-87.72355794
12944684,01/06/2023 10:30:00 PM,THEFT,OVER $500,STREET,False,False,632,6.0,6.0,41.739121186,-87.619445295
12944615,01/06/2023 10:32:00 PM,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,524,5.0,34.0,41.681526142,-87.635087768
12944583,01/06/2023 10:35:00 PM,WEAPONS VIOLATION,UNLAWFUL USE - HANDGUN,STREET,False,False,1712,17.0,33.0,41.970637829,-87.717094123
12944008,01/06/2023 10:39:00 AM,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,2234,22.0,34.0,41.694672499,-87.652173053
12944649,01/06/2023 10:39:00 PM,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,1423,14.0,26.0,41.903296577,-87.706802641
12943889,01/06/2023 10:40:00 AM,NARCOTICS,POSSESS - HEROIN (WHITE),SIDEWALK,True,False,1121,11.0,27.0,41.894577935,-87.713848049
12944631,01/06/2023 10:45:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1723,17.0,35.0,41.962272637,-87.720524309
12944602,01/06/2023 10:45:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,True,False,823,8.0,17.0,41.779020089,-87.6998599
12943951,01/06/2023 10:52:00 AM,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,1821,18.0,2.0,41.903892302,-87.631858359
12946777,01/06/2023 10:52:00 AM,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,APARTMENT,False,False,2031,20.0,40.0,41.975862507,-87.69297393
12944598,01/06/2023 10:52:00 PM,NARCOTICS,POSSESS - HEROIN (WHITE),ALLEY,True,False,1122,11.0,27.0,41.890533814,-87.718610207
12944616,01/06/2023 10:54:00 PM,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,False,False,322,3.0,6.0,41.768517219,-87.615332793
12944589,01/06/2023 10:55:00 PM,THEFT,RETAIL THEFT,GAS STATION,False,False,2022,20.0,48.0,41.985534487,-87.660126814
12944123,01/06/2023 11:00:00 AM,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,True,524,5.0,34.0,41.682662824,-87.653020916
12947046,01/06/2023 11:00:00 PM,ROBBERY,ARMED - HANDGUN,STREET,False,False,2222,22.0,21.0,41.722643236,-87.657848589
12947973,01/06/2023 11:00:00 PM,THEFT,PURSE-SNATCHING,CTA TRAIN,False,False,925,9.0,3.0,41.809125265,-87.631906508
12944664,01/06/2023 11:00:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1024,10.0,22.0,41.847599712,-87.712440675
12944067,01/06/2023 11:00:00 AM,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,RESTAURANT,False,True,431,4.0,7.0,41.722383615,-87.581996008
12946195,01/06/2023 11:00:00 AM,THEFT,$500 AND UNDER,STREET,False,False,533,5.0,9.0,41.658709121,-87.604495853
12945633,01/06/2023 11:00:00 AM,ROBBERY,ARMED - HANDGUN,SIDEWALK,False,False,323,3.0,6.0,41.765199925,-87.607994743
12944682,01/06/2023 11:00:00 PM,ROBBERY,ARMED - OTHER DANGEROUS WEAPON,STREET,False,False,623,6.0,6.0,41.757648178,-87.632852174
12946060,01/06/2023 11:00:00 AM,ASSAULT,SIMPLE,RESIDENCE,False,False,632,6.0,9.0,41.735380886,-87.622575326
12943986,01/06/2023 11:00:00 AM,ASSAULT,SIMPLE,APARTMENT,False,True,612,6.0,21.0,41.748058925,-87.662166583
12945037,01/06/2023 11:00:00 PM,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,ALLEY,False,False,231,2.0,3.0,41.797366975,-87.620911639
12944875,01/06/2023 11:00:00 PM,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1224,12.0,27.0,41.882873995,-87.664011157
12944618,01/06/2023 11:01:00 PM,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,False,False,1133,11.0,28.0,41.876227537,-87.721596698
12944036,01/06/2023 11:05:00 AM,CRIMINAL DAMAGE,TO VEHICLE,APARTMENT,False,True,1013,10.0,22.0,41.850486567,-87.714963686
12949417,01/06/2023 11:06:00 AM,THEFT,OVER $500,APARTMENT,False,False,2524,25.0,31.0,41.929188077,-87.722017036
12948071,01/06/2023 11:07:00 AM,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1422,14.0,26.0,41.910107045,-87.707676543
12944604,01/06/2023 11:09:00 PM,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,True,False,613,6.0,21.0,41.74634568,-87.653627921
12944468,01/06/2023 11:10:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,1723,17.0,35.0,41.957924034,-87.713040056
12944737,01/06/2023 11:11:00 PM,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,722,7.0,20.0,41.775620411,-87.636887349
12944603,01/06/2023 11:11:00 PM,NARCOTICS,POSSESS - CANNABIS 30 GRAMS OR LESS,STREET,True,False,1624,16.0,38.0,41.952936305,-87.785000035
12944642,01/06/2023 11:15:00 PM,ROBBERY,ARMED - HANDGUN,VEHICLE NON-COMMERCIAL,False,False,912,9.0,12.0,41.832185982,-87.67704831
12944407,01/06/2023 11:24:00 AM,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,2211,22.0,19.0,41.706192826,-87.700593626
12944622,01/06/2023 11:24:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,2023,20.0,48.0,41.980039853,-87.655800725
12945154,01/06/2023 11:24:00 PM,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,False,2234,22.0,34.0,41.695837271,-87.655620964
12945250,01/06/2023 11:26:00 PM,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,2413,24.0,50.0,41.996190964,-87.70931724
12950156,01/06/2023 11:28:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,522,5.0,34.0,41.685259,-87.627989028
12945023,01/06/2023 11:30:00 AM,BATTERY,SIMPLE,MEDICAL / DENTAL OFFICE,False,False,511,5.0,9.0,41.707160552,-87.623823775
12944869,01/06/2023 11:30:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1225,12.0,27.0,41.876175606,-87.679789298
12944666,01/06/2023 11:30:00 PM,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE - YARD (FRONT / BACK),False,True,1021,10.0,24.0,41.864125956,-87.711484161
12944936,01/06/2023 11:30:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,VEHICLE NON-COMMERCIAL,False,False,414,4.0,8.0,41.751583357,-87.57785891
12943991,01/06/2023 11:30:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,422,4.0,7.0,41.748737342,-87.562544998
12943997,01/06/2023 11:30:00 AM,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,2521,25.0,31.0,41.931582515,-87.742747165
12946070,01/06/2023 11:30:00 AM,THEFT,$500 AND UNDER,RESIDENCE - GARAGE,False,False,1234,12.0,25.0,41.852995521,-87.681831231
12944006,01/06/2023 11:32:00 AM,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,False,False,1631,16.0,38.0,41.94741967,-87.830390302
12944222,01/06/2023 11:35:00 AM,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,825,8.0,16.0,41.776421364,-87.682210861
12944115,01/06/2023 11:36:00 AM,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,False,False,1932,19.0,43.0,41.928037941,-87.657343474
12944001,01/06/2023 11:40:00 AM,NARCOTICS,POSSESS - HEROIN (WHITE),ALLEY,True,False,1133,11.0,28.0,41.874505585,-87.713674743
12944700,01/06/2023 11:40:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1631,16.0,38.0,41.949362539,-87.834154036
12944648,01/06/2023 11:40:00 PM,NARCOTICS,FOUND SUSPECT NARCOTICS,RESIDENCE,True,True,1631,16.0,38.0,41.949362539,-87.834154036
12945160,01/06/2023 11:42:00 PM,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE,False,False,2413,24.0,50.0,41.99299217,-87.708480343
12944712,01/06/2023 11:48:00 PM,ASSAULT,AGGRAVATED - HANDGUN,SIDEWALK,False,False,1831,18.0,42.0,41.889453169,-87.627994833
12944643,01/06/2023 11:49:00 PM,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,False,True,1614,16.0,41.0,41.976028906,-87.842621328
12944605,01/06/2023 11:52:00 PM,WEAPONS VIOLATION,UNLAWFUL USE - HANDGUN,ALLEY,False,False,621,6.0,6.0,41.755198175,-87.642935462
12944672,01/06/2023 11:55:00 PM,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,1624,16.0,38.0,41.960529056,-87.763484999
12944606,01/06/2023 11:55:00 AM,ROBBERY,ARMED - HANDGUN,STREET,False,False,511,5.0,21.0,41.721213371,-87.625020864
12949679,01/06/2023 11:58:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,324,3.0,8.0,41.761393963,-87.590869306
12944721,01/06/2023 11:59:00 PM,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,False,False,611,6.0,17.0,41.754968512,-87.66962607
12945159,01/06/2023 11:59:00 PM,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,822,8.0,23.0,41.795075698,-87.721400859
12944398,01/06/2023 12:00:00 AM,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,False,False,623,6.0,6.0,41.757632145,-87.627988765
12944998,01/06/2023 12:00:00 AM,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESTAURANT,False,False,1831,18.0,42.0,41.890013524,-87.631664996
12969040,01/06/2023 12:00:00 AM,DECEPTIVE PRACTICE,COMPUTER FRAUD,APARTMENT,False,False,1622,16.0,45.0,41.98655531,-87.778653621
12944386,01/06/2023 12:00:00 AM,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,1833,18.0,42.0,41.896714548,-87.625340136
12947724,01/06/2023 12:00:00 PM,ASSAULT,SIMPLE,APARTMENT,False,True,2513,25.0,29.0,41.911935597,-87.777742397
12944879,01/06/2023 12:00:00 PM,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,726,7.0,15.0,41.774913215,-87.671378172
12968267,01/06/2023 12:00:00 AM,THEFT,FROM BUILDING,APARTMENT,False,False,832,8.0,17.0,41.771131777,-87.685860576
12944242,01/06/2023 12:00:00 PM,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,False,False,2515,25.0,36.0,41.920918098,-87.768309363
12957349,01/06/2023 12:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,1822,18.0,27.0,41.903700111,-87.644078325
12943733,01/06/2023 12:00:00 AM,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,211,2.0,4.0,41.834690813,-87.613705645
12944595,01/06/2023 12:00:00 PM,BATTERY,SIMPLE,STREET,False,False,715,7.0,16.0,41.791255705,-87.66572787
12946664,01/06/2023 12:00:00 PM,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,False,813,8.0,13.0,41.77577414,-87.735819984
12951244,01/06/2023 12:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,623,6.0,6.0,41.753775416,-87.619828999
12954887,01/06/2023 12:00:00 AM,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,OTHER (SPECIFY),False,False,1215,12.0,1.0,41.891497986,-87.658654418
12958126,01/06/2023 12:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,113,1.0,42.0,41.877896435,-87.624310435
12948285,01/06/2023 12:00:00 AM,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,False,True,1823,18.0,27.0,41.902071277,-87.637006283
12944140,01/06/2023 12:00:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,DRIVEWAY - RESIDENTIAL,False,False,431,4.0,7.0,41.721551769,-87.573185097
12943641,01/06/2023 12:00:00 AM,STALKING,CYBERSTALKING,RESIDENCE,False,False,835,8.0,18.0,41.752500229,-87.708575442
12944015,01/06/2023 12:00:00 PM,DECEPTIVE PRACTICE,FORGERY,APARTMENT,False,False,221,2.0,4.0,41.810661775,-87.611484008
12943730,01/06/2023 12:00:00 AM,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1434,14.0,32.0,41.915457116,-87.683742517
12944288,01/06/2023 12:00:00 PM,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE - GARAGE,False,False,833,8.0,13.0,41.768704349,-87.718564995
12967890,01/06/2023 12:00:00 PM,DECEPTIVE PRACTICE,FORGERY,OTHER (SPECIFY),False,False,813,8.0,13.0,41.779896462,-87.73378721
12946996,01/06/2023 12:00:00 AM,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,False,True,222,2.0,4.0,41.808770282,-87.599250428
12954235,01/06/2023 12:00:00 PM,DECEPTIVE PRACTICE,"THEFT BY LESSEE, MOTOR VEHICLE",AUTO / BOAT / RV DEALERSHIP,False,False,924,9.0,12.0,41.823135935,-87.673314143
12946153,01/06/2023 12:00:00 PM,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,False,1613,16.0,41.0,41.978696068,-87.800115355
12952169,01/06/2023 12:00:00 AM,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,732,7.0,6.0,41.760998681,-87.641865334
12944918,01/06/2023 12:00:00 PM,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,False,False,2412,24.0,50.0,42.000458253,-87.692396269
12944641,01/06/2023 12:00:00 AM,THEFT,$500 AND UNDER,GROCERY FOOD STORE,False,False,211,2.0,4.0,41.833139425,-87.615319213
12943928,01/06/2023 12:00:00 AM,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,732,7.0,6.0,41.762671086,-87.642965321
